npi,specialty_description,nppes_provider_state,total_rx,patient_volume,pct_first_line,pct_innovative,pct_dpp4,pct_legacy,pct_insulin,pct_tzd,care_gap_score,innovation_score
1932522836,Internal Medicine,AZ,727.0,196.0,0.2929848693259972,0.405777166437414,0.0357634112792297,0.0330123796423658,0.1966987620357634,0.0357634112792297,0.7840348826602832,0.405777166437414
1851310676,Endocrinology,NH,175.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0
1487092615,Family Practice,NY,92.0,11.0,0.4021739130434782,0.5978260869565217,0.0,0.0,0.0,0.0,0.0,0.5978260869565217
1992879951,Family Practice,NY,324.0,38.0,0.4290123456790123,0.1543209876543209,0.1141975308641975,0.1080246913580246,0.1944444444444444,0.0,0.7050343278336532,0.1543209876543209
1326082454,Cardiology,IL,229.0,45.0,0.1048034934497816,0.6724890829694323,0.0,0.222707423580786,0.0,0.0,2.1249797241517987,0.6724890829694323
1831167287,Nephrology,AL,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1861423709,Endocrinology,CA,3167.0,757.0,0.2248184401641932,0.3065993053362804,0.0173665929902115,0.0599936848752762,0.3542784970003158,0.0369434796337227,1.8426884328732207,0.3065993053362804
1184837635,General Practice,PR,266.0,50.0,0.5507518796992481,0.0451127819548872,0.0394736842105263,0.1616541353383458,0.2030075187969924,0.0,0.6621148387539446,0.0451127819548872
1699901769,Cardiology,DC,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1568419844,Family Practice,GA,53.0,0.0,0.7358490566037735,0.0,0.0,0.2641509433962264,0.0,0.0,0.3589738711380725,0.0
1780122036,Family Practice,MI,109.0,20.0,0.8440366972477065,0.1559633027522936,0.0,0.0,0.0,0.0,0.0,0.1559633027522936
1902208754,Nurse Practitioner,WI,183.0,51.0,0.4972677595628415,0.1202185792349726,0.0,0.1475409836065573,0.2349726775956284,0.0,0.7692292223192562,0.1202185792349726
1356633846,Family Practice,TX,60.0,13.0,0.5333333333333333,0.1833333333333333,0.2833333333333333,0.0,0.0,0.0,0.0,0.1833333333333333
1861705030,Family Practice,CA,538.0,187.0,0.491635687732342,0.1115241635687732,0.0,0.2351301115241635,0.1003717472118959,0.0613382899628252,0.682418271678525,0.1115241635687732
1730118431,Family Practice,WV,773.0,115.0,0.2923673997412678,0.2121604139715394,0.0517464424320828,0.1772315653298835,0.2664941785252264,0.0,1.5176939239937912,0.2121604139715394
1871817619,Family Practice,MA,33.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
1437275567,Internal Medicine,TN,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164604765,Physical Medicine and Rehabilitation,UT,1315.0,274.0,0.3026615969581749,0.1437262357414448,0.0547528517110266,0.0684410646387832,0.4144486692015209,0.0159695817490494,1.5954721154627345,0.1437262357414448
1154885895,Nurse Practitioner,WV,58.0,0.0,0.6896551724137931,0.0,0.0,0.3103448275862069,0.0,0.0,0.4499993475009461,0.0
1962571331,Physician Assistant,ID,137.0,37.0,0.6788321167883211,0.3211678832116788,0.0,0.0,0.0,0.0,0.0,0.3211678832116788
1356331417,Physician Assistant,FL,166.0,29.0,0.3373493975903614,0.6626506024096386,0.0,0.0,0.0,0.0,0.0,0.6626506024096386
1366074122,Physician Assistant,MA,59.0,0.0,0.5254237288135594,0.4745762711864407,0.0,0.0,0.0,0.0,0.0,0.4745762711864407
1982232310,Family Practice,NY,55.0,0.0,0.5454545454545454,0.2363636363636363,0.2181818181818181,0.0,0.0,0.0,0.0,0.2363636363636363
1275014615,Nurse Practitioner,PA,413.0,72.0,0.5472154963680388,0.1380145278450363,0.1331719128329297,0.1525423728813559,0.0290556900726392,0.0,0.3318578006315413,0.1380145278450363
1437833829,Physician Assistant,TX,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1215512611,Nurse Practitioner,FL,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144251075,Geriatric Medicine,NV,66.0,0.0,0.803030303030303,0.0,0.0,0.0,0.1969696969696969,0.0,0.2452827134215267,0.0
1174532493,Family Practice,MO,230.0,25.0,0.4608695652173913,0.0869565217391304,0.0,0.3565217391304348,0.0478260869565217,0.0478260869565217,0.8773565868677833,0.0869565217391304
1487043279,Physician Assistant,MN,135.0,18.0,0.6370370370370371,0.1037037037037037,0.0,0.1777777777777777,0.0814814814814814,0.0,0.4069761053282067,0.1037037037037037
1487614632,Internal Medicine,MA,82.0,19.0,0.6097560975609756,0.2560975609756097,0.0,0.0,0.1341463414634146,0.0,0.2199996392005917,0.2560975609756097
1710177738,Physician Assistant,OK,250.0,33.0,0.36,0.408,0.0,0.124,0.108,0.0,0.6444426543259603,0.408
1194968529,Nephrology,NM,68.0,0.0,0.0,0.5441176470588235,0.0,0.1764705882352941,0.2794117647058823,0.0,455882.35294117656,0.5441176470588235
1013402817,Hospitalist,MA,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0
1457818288,Nurse Practitioner,OH,36.0,0.0,0.6388888888888888,0.0,0.0,0.0,0.3611111111111111,0.0,0.5652165066176418,0.0
1083652754,Internal Medicine,MN,209.0,16.0,0.4210526315789473,0.3205741626794258,0.0,0.0574162679425837,0.1004784688995215,0.1004784688995215,0.3749991093771153,0.3205741626794258
1154332427,Family Practice,CT,120.0,19.0,0.5416666666666666,0.3333333333333333,0.0,0.0,0.125,0.0,0.2307688047345143,0.3333333333333333
1417015645,Family Practice,TX,354.0,76.0,0.5225988700564972,0.2203389830508474,0.0649717514124293,0.1610169491525423,0.0310734463276836,0.0,0.3675668642234057,0.2203389830508474
1013470541,Internal Medicine,AZ,135.0,12.0,0.3111111111111111,0.5481481481481482,0.0,0.0,0.1407407407407407,0.0,0.4523794983039936,0.5481481481481482
1346740123,Nurse Practitioner,GA,39.0,0.0,0.5897435897435898,0.0,0.4102564102564102,0.0,0.0,0.0,0.0,0.0
1912357617,Nurse Practitioner,AL,997.0,202.0,0.4107321965897693,0.2041123370110331,0.0571715145436308,0.2231695085255767,0.1048144433299899,0.0,0.7985328543656759,0.2041123370110331
1043281694,Family Practice,MO,1022.0,177.0,0.2152641878669275,0.3561643835616438,0.0538160469667318,0.0782778864970645,0.1350293542074364,0.1614481409001956,0.9909044877073344,0.3561643835616438
1083944003,Nurse Practitioner,FL,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003854282,Internal Medicine,NJ,1002.0,125.0,0.2534930139720558,0.2155688622754491,0.1926147704590818,0.0469061876247504,0.2914171656686626,0.0,1.3346404042925786,0.2155688622754491
1447223060,Family Practice,AR,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194334433,Nurse Practitioner,LA,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1669631248,Nephrology,CA,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679738074,Family Practice,FL,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316327018,Family Practice,MD,315.0,88.0,0.346031746031746,0.3428571428571428,0.0,0.1619047619047619,0.1492063492063492,0.0,0.899079970548709,0.3428571428571428
1679928618,Internal Medicine,ME,136.0,19.0,0.5147058823529411,0.213235294117647,0.0,0.1838235294117647,0.088235294117647,0.0,0.5285704016346483,0.213235294117647
1003026287,Nurse Practitioner,VA,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396906756,Preventive Medicine,CO,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265403554,Internal Medicine,RI,512.0,103.0,0.564453125,0.05859375,0.03515625,0.28515625,0.056640625,0.0,0.6055352593977411,0.05859375
1821559873,Family Practice,TX,216.0,75.0,0.5555555555555556,0.074074074074074,0.0,0.2962962962962963,0.074074074074074,0.0,0.6666654666688265,0.074074074074074
1790846640,Internal Medicine,DC,37.0,0.0,0.3513513513513513,0.3243243243243243,0.0,0.3243243243243243,0.0,0.0,0.9230742958654656,0.3243243243243243
1538772165,Nurse Practitioner,NJ,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962512483,Nurse Practitioner,TN,471.0,73.0,0.5265392781316348,0.0594479830148619,0.1019108280254777,0.1188959660297239,0.0891719745222929,0.1040339702760085,0.3951605398362328,0.0594479830148619
1497049605,Family Practice,GA,203.0,49.0,0.4334975369458128,0.2315270935960591,0.0,0.1280788177339901,0.2068965517241379,0.0,0.7727254901900625,0.2315270935960591
1770552762,Internal Medicine,PA,806.0,105.0,0.2568238213399503,0.3889578163771712,0.0607940446650124,0.0955334987593052,0.1743176178660049,0.0235732009925558,1.0507205464697564,0.3889578163771712
1487828471,Nephrology,CA,74.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1568768133,Family Practice,FL,1118.0,318.0,0.3631484794275492,0.1502683363148479,0.0187835420393559,0.2665474060822898,0.1914132379248658,0.0098389982110912,1.2610802712124554,0.1502683363148479
1265640767,Family Practice,WA,40.0,13.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4
1710273057,Family Practice,WA,233.0,15.0,0.3648068669527897,0.2575107296137339,0.0,0.2832618025751073,0.0944206008583691,0.0,1.0352912797309628,0.2575107296137339
1376729079,Endocrinology,NV,3146.0,757.0,0.1657660521296885,0.3517164653528289,0.0034965034965034,0.0966306420851875,0.3334392879847425,0.0489510489510489,2.5944234668145225,0.3517164653528289
1861964264,Nurse Practitioner,PA,131.0,38.0,0.4961832061068702,0.2137404580152671,0.0,0.0,0.1221374045801526,0.1679389312977099,0.2461533500601714,0.2137404580152671
1225588668,Nurse Practitioner,MN,152.0,0.0,0.4868421052631579,0.5131578947368421,0.0,0.0,0.0,0.0,0.0,0.5131578947368421
1447608435,Physician Assistant,AZ,711.0,189.0,0.1842475386779184,0.3783403656821378,0.0759493670886076,0.0914205344585091,0.270042194092827,0.0,1.9618214133204208,0.3783403656821378
1124408877,Family Practice,TN,220.0,14.0,0.3772727272727272,0.5590909090909091,0.0,0.0,0.0636363636363636,0.0,0.1686742517068027,0.5590909090909091
1790839983,Family Practice,GA,199.0,21.0,0.4371859296482412,0.1959798994974874,0.0,0.1708542713567839,0.1959798994974874,0.0,0.8390785404985108,0.1959798994974874
1558850065,Endocrinology,GA,291.0,58.0,0.0893470790378006,0.3917525773195876,0.0,0.0,0.5189003436426117,0.0,5.807627306940526,0.3917525773195876
1114914892,Family Practice,NC,230.0,123.0,0.4869565217391304,0.1956521739130435,0.0521739130434782,0.1782608695652174,0.0,0.0869565217391304,0.3660706768191458,0.1956521739130435
1689093395,Cardiology,ID,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1235634189,Nurse Practitioner,NJ,1130.0,256.0,0.4261061946902655,0.1256637168141593,0.1053097345132743,0.1429203539823008,0.1761061946902654,0.0238938053097345,0.7487002159268037,0.1256637168141593
1154301091,Physician Assistant,MA,28.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528374550,Internal Medicine,FL,872.0,250.0,0.3715596330275229,0.2305045871559633,0.0642201834862385,0.1869266055045871,0.146788990825688,0.0,0.898145730916428,0.2305045871559633
1336698018,Nurse Practitioner,CA,447.0,47.0,0.2460850111856823,0.3422818791946309,0.0,0.1364653243847874,0.2751677852348993,0.0,1.6727204753995226,0.3422818791946309
1942385919,Internal Medicine,FL,339.0,29.0,0.4129793510324483,0.0353982300884955,0.079646017699115,0.2212389380530973,0.2507374631268436,0.0,1.1428543755169052,0.0353982300884955
1699234948,Family Practice,AZ,75.0,17.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.36
1306976154,Cardiology,CO,92.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1194798132,Internal Medicine,NV,293.0,56.0,0.4197952218430034,0.5017064846416383,0.0,0.0,0.0784982935153583,0.0,0.1869914244838425,0.5017064846416383
1083696967,Family Practice,ID,864.0,101.0,0.3680555555555556,0.3223379629629629,0.0,0.0,0.3096064814814814,0.0,0.8411926830488108,0.3223379629629629
1669987707,Physician Assistant,OH,1416.0,335.0,0.1052259887005649,0.4138418079096045,0.0098870056497175,0.0331920903954802,0.3983050847457627,0.03954802259887,4.10063217117346,0.4138418079096045
1366023830,Internal Medicine,MI,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124462395,Internal Medicine,AL,62.0,17.0,0.7580645161290323,0.2419354838709677,0.0,0.0,0.0,0.0,0.0,0.2419354838709677
1386073963,Nurse Practitioner,KY,95.0,11.0,0.631578947368421,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.3684210526315789
1740202597,Family Practice,NY,286.0,11.0,0.3951048951048951,0.4125874125874126,0.0489510489510489,0.0384615384615384,0.1048951048951049,0.0,0.362830940091603,0.4125874125874126
1174599500,Family Practice,WI,271.0,0.0,0.2435424354243542,0.1697416974169741,0.0,0.0996309963099631,0.4870848708487085,0.0,2.4090810172582473,0.1697416974169741
1598859142,Internal Medicine,HI,1015.0,257.0,0.4059113300492611,0.2886699507389162,0.0719211822660098,0.0788177339901477,0.141871921182266,0.012807881773399,0.5436879809628624,0.2886699507389162
1184234130,Nurse Practitioner,OK,22.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215567565,Nurse Practitioner,FL,69.0,14.0,0.5652173913043478,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.4347826086956521
1851393151,Internal Medicine,GA,781.0,206.0,0.440460947503201,0.2074263764404609,0.0,0.2829705505761843,0.0691421254801536,0.0,0.7994167896961838,0.2074263764404609
1811024631,Internal Medicine,DE,701.0,173.0,0.3466476462196862,0.3380884450784593,0.035663338088445,0.1112696148359486,0.1683309557774607,0.0,0.8065820353333055,0.3380884450784593
1124226865,Nurse Practitioner,OH,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548725666,Physician Assistant,CA,854.0,173.0,0.2318501170960187,0.5234192037470726,0.0304449648711943,0.0901639344262295,0.1100702576112412,0.0140515222482435,0.8636326386753866,0.5234192037470726
1033265160,Internal Medicine,NY,111.0,0.0,0.2792792792792792,0.0,0.1351351351351351,0.0,0.5855855855855856,0.0,2.0967666857709,0.0
1508036328,Internal Medicine,NC,382.0,72.0,0.4057591623036649,0.1858638743455497,0.2041884816753926,0.1204188481675392,0.031413612565445,0.0523560209424083,0.3741926261833341,0.1858638743455497
1487104501,Nurse Practitioner,FL,118.0,27.0,0.423728813559322,0.2542372881355932,0.0,0.2033898305084746,0.1186440677966101,0.0,0.759998206404233,0.2542372881355932
1700426384,Nurse Practitioner,MI,41.0,0.0,0.7317073170731707,0.0,0.0,0.0,0.0,0.2682926829268293,0.0,0.0
1538522677,Family Practice,KY,171.0,18.0,0.3508771929824561,0.2163742690058479,0.1403508771929824,0.1929824561403508,0.0994152046783625,0.0,0.8333309583401022,0.2163742690058479
1215049242,Family Practice,NC,433.0,59.0,0.4711316397228637,0.3418013856812933,0.0300230946882217,0.0369515011547344,0.1200923787528868,0.0,0.3333326258184952,0.3418013856812933
1124568225,Physician Assistant,TX,132.0,53.0,0.4772727272727273,0.3939393939393939,0.0,0.1287878787878787,0.0,0.0,0.2698407044607462,0.3939393939393939
1912120114,Family Practice,OR,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427366970,Physician Assistant,OH,225.0,14.0,0.5022222222222222,0.4133333333333333,0.0,0.0,0.0844444444444444,0.0,0.1681412581258134,0.4133333333333333
1568761047,Internal Medicine,SC,282.0,64.0,0.4219858156028369,0.226950354609929,0.0390070921985815,0.1453900709219858,0.1666666666666666,0.0,0.7394940459048661,0.226950354609929
1053317354,Internal Medicine,MN,146.0,32.0,0.4246575342465753,0.0,0.0,0.273972602739726,0.2191780821917808,0.0821917808219178,1.16128758793568,0.0
1659957686,Student in an Organized Health Care Education/Training Program,NY,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194131847,Nurse Practitioner,NJ,77.0,0.0,0.5454545454545454,0.3116883116883117,0.0,0.1428571428571428,0.0,0.0,0.261904281746912,0.3116883116883117
1558447573,Family Practice,OH,1084.0,257.0,0.3939114391143911,0.1983394833948339,0.03690036900369,0.0931734317343173,0.2666051660516605,0.011070110701107,0.913346627476009,0.1983394833948339
1760759799,Nephrology,OH,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1932141389,Physician Assistant,WA,83.0,18.0,0.6385542168674698,0.2048192771084337,0.0,0.0,0.1566265060240964,0.0,0.2452826347460625,0.2048192771084337
1174859730,Physician Assistant,CA,421.0,100.0,0.3551068883610451,0.0878859857482185,0.1923990498812351,0.1033254156769596,0.2612826603325415,0.0,1.0267529614515267,0.0878859857482185
1871930271,Family Practice,NY,73.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679964407,Nurse Practitioner,IN,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1770857542,Nurse Practitioner,WV,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1487748356,Internal Medicine,FL,2241.0,301.0,0.2307005800981704,0.0709504685408299,0.1289602855867916,0.071842927264614,0.4975457385095939,0.0,2.4680744082113177,0.0709504685408299
1063484913,General Practice,FL,959.0,48.0,0.2700729927007299,0.0709071949947862,0.1178310740354535,0.1793534932221063,0.3263816475495307,0.0354535974973931,1.8725799389800717,0.0709071949947862
1548259435,Hospitalist,CA,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497382832,Nurse Practitioner,TX,73.0,46.0,0.273972602739726,0.0,0.0,0.410958904109589,0.3150684931506849,0.0,2.649990327535305,0.0
1669979746,Nurse Practitioner,MD,98.0,32.0,0.4285714285714285,0.1122448979591836,0.0,0.3061224489795918,0.0,0.1530612244897959,0.7142840476229366,0.1122448979591836
1275571762,Internal Medicine,NY,860.0,193.0,0.3534883720930232,0.2151162790697674,0.0697674418604651,0.2383720930232558,0.0930232558139534,0.0302325581395348,0.937497347869345,0.2151162790697674
1194439455,Nurse Practitioner,OH,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568087153,Nurse Practitioner,KS,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225087984,Family Practice,CA,122.0,29.0,0.8114754098360656,0.0,0.0901639344262295,0.0,0.0983606557377049,0.0,0.1212119718397922,0.0
1578794335,Family Practice,NJ,277.0,37.0,0.4981949458483754,0.187725631768953,0.111913357400722,0.0830324909747292,0.1191335740072202,0.0,0.4057962869161487,0.187725631768953
1447549365,Family Practice,FL,69.0,19.0,0.5652173913043478,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.4347826086956521
1407883457,Family Practice,NY,77.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487695706,Family Practice,CA,250.0,63.0,0.636,0.044,0.092,0.176,0.0,0.052,0.2767291246397411,0.044
1710332267,Endocrinology,VA,664.0,199.0,0.2394578313253012,0.322289156626506,0.0301204819277108,0.1325301204819277,0.2756024096385542,0.0,1.704395397996577,0.322289156626506
1427366657,Nurse Practitioner,AL,38.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.631578947368421,0.0,1.7142810612371195,0.0
1114204419,Nurse Practitioner,OH,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518076884,Physical Medicine and Rehabilitation,NE,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0
1073510285,Family Practice,TX,652.0,57.0,0.2760736196319018,0.25,0.0889570552147239,0.102760736196319,0.263803680981595,0.0184049079754601,1.327772968289026,0.25
1033268040,Internal Medicine,CO,410.0,97.0,0.4195121951219512,0.1073170731707317,0.1073170731707317,0.1341463414634146,0.2317073170731707,0.0,0.8720909444343767,0.1073170731707317
1528297538,Family Practice,GA,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225579600,Nurse Practitioner,VA,228.0,28.0,0.4122807017543859,0.1929824561403508,0.087719298245614,0.0745614035087719,0.2324561403508772,0.0,0.7446790448210403,0.1929824561403508
1790799427,Internal Medicine,KY,108.0,12.0,0.3611111111111111,0.2407407407407407,0.0,0.1574074074074074,0.2407407407407407,0.0,1.10256104931812,0.2407407407407407
1154357929,Family Practice,KS,765.0,125.0,0.4274509803921568,0.2875816993464052,0.0,0.1098039215686274,0.1581699346405228,0.0169934640522875,0.6269098483607524,0.2875816993464052
1255422234,Cardiology,NY,62.0,14.0,0.2580645161290322,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.7419354838709677
1891782066,Internal Medicine,GA,1037.0,265.0,0.4754098360655737,0.1783992285438765,0.1041465766634522,0.1581485053037608,0.0838958534233365,0.0,0.5091267181249358,0.1783992285438765
1326659772,Nurse Practitioner,MS,55.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.6666655555574075,0.0
1720059298,Family Practice,NY,809.0,166.0,0.419035846724351,0.2224969097651421,0.0469715698393077,0.1495673671199011,0.1359703337453646,0.0259579728059332,0.6814143030555423,0.2224969097651421
1255313524,Specialist,CA,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619104999,Physical Medicine and Rehabilitation,FL,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457364184,Family Practice,CA,356.0,97.0,0.5308988764044944,0.1516853932584269,0.0,0.2219101123595505,0.095505617977528,0.0,0.5978824717134394,0.1516853932584269
1396748489,Physician Assistant,VT,397.0,52.0,0.4811083123425693,0.2292191435768261,0.0503778337531486,0.1183879093198992,0.1209068010075566,0.0,0.4973811651292013,0.2292191435768261
1992752448,Family Practice,PA,745.0,60.0,0.3583892617449664,0.0765100671140939,0.0550335570469798,0.2832214765100671,0.2120805369127516,0.0147651006711409,1.3820186157158476,0.0765100671140939
1134706112,Student in an Organized Health Care Education/Training Program,CA,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043845795,Nurse Practitioner,TX,56.0,0.0,0.5178571428571429,0.2857142857142857,0.0,0.0,0.1964285714285714,0.0,0.379309612367645,0.2857142857142857
1578292637,Nurse Practitioner,FL,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881612711,Family Practice,VT,112.0,22.0,0.9017857142857144,0.0,0.0982142857142857,0.0,0.0,0.0,0.0,0.0
1003879909,Internal Medicine,ME,223.0,35.0,0.5336322869955157,0.2556053811659193,0.0,0.210762331838565,0.0,0.0,0.3949572430633176,0.2556053811659193
1023288990,Family Practice,TX,122.0,18.0,0.6065573770491803,0.0,0.0,0.2540983606557377,0.1393442622950819,0.0,0.6486475792566936,0.0
1437314895,Family Practice,PA,1274.0,207.0,0.4309262166405023,0.1695447409733124,0.0361067503924646,0.2488226059654631,0.1012558869701726,0.0133437990580847,0.8123842714434211,0.1695447409733124
1568798254,Nurse Practitioner,NC,66.0,20.0,0.8333333333333334,0.0,0.0,0.1666666666666666,0.0,0.0,0.1999997600002879,0.0
1023410701,Family Practice,NJ,50.0,17.0,0.72,0.28,0.0,0.0,0.0,0.0,0.0,0.28
1477048403,Family Practice,FL,51.0,14.0,0.5098039215686274,0.0,0.2156862745098039,0.2745098039215686,0.0,0.0,0.5384604822505925,0.0
1275576076,Family Practice,MI,91.0,22.0,0.7142857142857143,0.0,0.1648351648351648,0.0,0.1208791208791208,0.0,0.1692305323080239,0.0
1275791402,Internal Medicine,AR,378.0,73.0,0.4391534391534391,0.1269841269841269,0.0291005291005291,0.0661375661375661,0.3386243386243386,0.0,0.9216846482120662,0.1269841269841269
1487028122,Nurse Practitioner,FL,57.0,13.0,0.4912280701754385,0.5087719298245614,0.0,0.0,0.0,0.0,0.0,0.5087719298245614
1609239573,Internal Medicine,MA,327.0,75.0,0.6330275229357798,0.1376146788990825,0.0,0.1131498470948012,0.1162079510703364,0.0,0.3623182682218661,0.1376146788990825
1295020071,Family Practice,CO,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1992119176,Internal Medicine,IL,2741.0,783.0,0.1291499452754469,0.3622765414082451,0.0375775264502006,0.0547245530828164,0.3962057643195913,0.0200656694636993,3.491498389273771,0.3622765414082451
1245278381,Emergency Medicine,PR,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669455580,Family Practice,UT,198.0,27.0,0.6161616161616161,0.2727272727272727,0.0,0.0,0.1111111111111111,0.0,0.1803275761896714,0.2727272727272727
1881616068,Internal Medicine,NY,178.0,42.0,0.5730337078651685,0.3370786516853932,0.0,0.0898876404494382,0.0,0.0,0.156862471357648,0.3370786516853932
1629321096,Family Practice,MI,113.0,43.0,0.3008849557522124,0.6991150442477876,0.0,0.0,0.0,0.0,0.0,0.6991150442477876
1053883561,Nurse Practitioner,AL,643.0,169.0,0.3763608087091757,0.2877138413685847,0.0,0.0746500777604976,0.0684292379471228,0.1928460342146189,0.3801642791502831,0.2877138413685847
1639276322,Family Practice,OH,43.0,0.0,0.6744186046511628,0.3255813953488372,0.0,0.0,0.0,0.0,0.0,0.3255813953488372
1972507432,Internal Medicine,VA,46.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811073562,Nurse Practitioner,WA,91.0,0.0,0.2857142857142857,0.5604395604395604,0.0,0.0,0.1538461538461538,0.0,0.5384596538527501,0.5604395604395604
1497748883,Internal Medicine,MD,101.0,0.0,0.3366336633663366,0.2475247524752475,0.1287128712871287,0.2871287128712871,0.0,0.0,0.8529386427410907,0.2475247524752475
1528053485,Family Practice,IN,2005.0,406.0,0.370074812967581,0.2668329177057356,0.0369077306733167,0.1655860349127182,0.1301745635910224,0.0304239401496259,0.7991892151288729,0.2668329177057356
1386075224,Endocrinology,NJ,2278.0,642.0,0.2502194907813871,0.3520632133450395,0.0179982440737489,0.1294995610184372,0.1830553116769095,0.0671641791044776,1.249117814929154,0.3520632133450395
1962711648,Nurse Practitioner,AZ,395.0,82.0,0.5063291139240507,0.0936708860759493,0.0,0.230379746835443,0.1696202531645569,0.0,0.7899984397530815,0.0936708860759493
1982673406,Interventional Cardiology,CA,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1609863489,Internal Medicine,FL,549.0,118.0,0.4735883424408014,0.1202185792349726,0.0,0.2586520947176685,0.1275045537340619,0.0200364298724954,0.8153828936722746,0.1202185792349726
1174703102,Family Practice,NM,1158.0,351.0,0.3186528497409326,0.2918825561312608,0.0759930915371329,0.0621761658031088,0.1917098445595854,0.0595854922279792,0.7967454671239813,0.2918825561312608
1245614262,Nurse Practitioner,OH,93.0,0.0,0.4623655913978494,0.0,0.1935483870967742,0.3440860215053763,0.0,0.0,0.7441844369964503,0.0
1649347477,Internal Medicine,CA,77.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1215165055,Internal Medicine,MN,838.0,197.0,0.3424821002386635,0.4272076372315035,0.0143198090692124,0.094272076372315,0.08472553699284,0.0369928400954653,0.522646557568588,0.4272076372315035
1639569247,Nurse Practitioner,CA,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1720105943,Family Practice,CA,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396253043,Physician Assistant,OK,58.0,11.0,0.3448275862068966,0.4310344827586206,0.2241379310344827,0.0,0.0,0.0,0.0,0.4310344827586206
